"msno","payment_plan_days","amt_per_day","plan_list_price","actual_amount_paid","discount","sum_auto_renew","sum_cancel","member_duration"
"lnNQx/N+bqNQitmZZiA9VHfgE2vzJnfvpIntpPY+avI=",30,3.3,99,99,0,1,0,31
"LnSV14+FZfeg/f4ZciORRYW7zgLOXGHG9Xu/14NXTxA=",30,3.33333333333333,100,100,0,1,0,30
"LnT5mOCZT1Cqxx4I1oRkUJQKLG/wuxxNmQigOFKmmsE=",30,3.3,99,99,0,1,0,31
"lnU/UQlPJsp3XEYYgKZgtXq+EXErnXySlN/VVSwYQco=",30,4.96666666666667,149,149,0,1,0,30
"LofdPmwRy9FZiU7hNjaM7qqEyfb+7r1Xj08bDtidpWQ=",30,4.96666666666667,149,149,0,1,0,31
"loP9UAcCtqqpAKK3raPr0EJ2J5wVb+QqHDqoGEIjklg=",30,6,180,180,0,1,0,30
"LPbD6wvoPCloav3u0/MZ6U+yW4SJJ2+FYm3OXBsuidE=",30,4.96666666666667,149,149,0,1,0,33
"LPht7z8XY1jYrxxeXPnyejsEimHiZaQRBccCaMhzSI4=",30,4.96666666666667,149,149,0,1,0,30
"lPjdxZ3DOh0rI19omJc0KKXn6vRqnQIyFqfdqs9F+LU=",30,4.96666666666667,149,149,0,1,0,38
"lpsgBu9XT3/ZFW2L34EUHmAIF/vvulv7mLMX1DtZxgE=",30,4.96666666666667,149,149,0,0,0,30
"lpSVDAyyWJq8oE83WMM1i1osK7yFEs0CYM0ClQFjyT8=",30,4.96666666666667,149,149,0,2,0,60.5
"LPYf97mxqWxPIOE/owIMJVfkvt/J7O5OKD40jJ/FC5w=",30,4.96666666666667,149,149,0,0,0,30
"lq3My5kqgH64nooVPzkbG2lu8oNGE54456w5TfEv4kg=",30,4.96666666666667,149,149,0,1,0,30
"Lq3o5b+flWTFLWnRGI1LK9Rtt9ZEPODNbygWlltuvB8=",30,4.96666666666667,149,149,0,1,0,30
"LqCxNXxo0glSrfPZbUKbLv76SBm+19ibMJxUMQ3SKww=",30,4.3,129,129,0,1,0,31
"lQd5UT9/z+85oM8XphE0Rpq8xVCx6TgqST2trkoYeco=",30,6,180,180,0,0,0,30
"LQE0TWUh+CwYs16bPh1vM1b37gt8VEoytOjLYf2T3YY=",30,4.96666666666667,149,149,0,1,0,32
"lqf37gi4OEim+h4UhVcpBcgv7upwwsBwhPHyK21PoxM=",30,3.33333333333333,100,100,0,1,0,31
"lqqY9Nx6h2WSNhdcymagEqcqN0M1jlU7/ZpnymmHk2I=",30,3.33333333333333,100,100,0,1,0,31
"lQs1dmcgkLNLj8M0PRY85obA8TzMRPYrvc3T5JXoZsQ=",30,3.3,99,99,0,1,0,31
"lr1hmaaVYJDtqi0x2of5QrSA+pCted+vYOnLqP6npek=",30,3.3,99,99,0,1,0,31
"lR8EYPTFkpKHUUvqkOJLG5hFN1Z2G456Y8BcALsG8jg=",30,3.3,99,99,0,1,0,36
"lrhbV8Y3lQwARuFrKiIBjpXnHtHL83r+4A+9OqvvTMY=",30,4.96666666666667,149,149,0,1,0,37
"LrI0+6+Klt7unXcWgQgaQufOFqVga8P0KHlJEPmNksg=",30,5.48333333333333,164.5,164.5,0,2,1,15
"ls6/iFb3cVaAxOyoRt0PuOJxgZR4p10m17qteD3/08U=",30,3.3,99,99,0,1,0,31
"LSg9BymxQmLrQ0+tE7COcgm/5ojNf8C8xV0RGB0AK+w=",30,4.96666666666667,149,149,0,1,0,30
"LskfebM8eibSzk2Hwsz3utm2mRARM0Bd9apYwf/uYzg=",30,4.96666666666667,149,149,0,1,0,31
"lSUgBF1EbQdeTh7Pzf5FZdAhbwCM7ErI2TShO3hSNiI=",30,4.96666666666667,149,149,0,2,0,48.5
"LtErgtrCU01WBEyTcls2IFOKk4EoMDwyO9mscOE9zoU=",30,4.96666666666667,149,149,0,1,0,39
"LTfG8Rv1IRpMCVxVF4rgWclihxzCdh5K9uhmAsNFh9U=",30,6,180,180,0,2,1,15
"lTge4riGADqhxdObIvXZjIBjNg9VZ7k/YnxRE0utvCo=",30,3.33333333333333,100,100,0,1,0,31
"lTK6AtXuGiBY2efDdV1JEM/cvvYgBfsiKRMvumQJ1cU=",30,4.96666666666667,149,149,0,1,0,31
"LtpDkkoEXWNOVXYAZe/tpEW+/yagFWKbbKIo6FDpw3U=",30,4.3,129,129,0,1,0,31
"lu3kXmfZWiPSGo0MaK1cLJohBwJZ6Z0dVxZFxfjOlJo=",30,4.96666666666667,149,149,0,1,0,31
"Lu3zjF/GetmjBAxYeEimzl3+j9rtnGGAuYLyr08YcNU=",30,4.96666666666667,149,149,0,2,0,42.5
"lugpp4KcuMTWN4gwT4i2OH2Nmifx6TBRLAB+cUd5+Qw=",30,4.96666666666667,149,149,0,1,0,30
"lupFxTQkBztihVujNTgBIjSCCHjacR+DG/SMg+7mIbU=",30,4.96666666666667,149,149,0,0,0,30
"LuZuHUf4OSfUkRkrMeKrZhYxR3oU20n7Va9wAYJV1Zc=",30,3.3,99,99,0,1,0,31
"LveHBt5EOleJPSEnEKVNbOzrp4X2L/GLzFruXdeNIzg=",30,6,180,180,0,1,0,32
"lVjxmOBkWxMXs5DSc7l3fjOEUSLsKBkNgi9KHZnOP5M=",30,6,180,180,0,0,0,75
"lvlrj2y17p54bCjQSbLoGUZz1FES65VenpFV3VNR+Yc=",30,3.3,99,99,0,1,0,30
"LVmDF1JoYyMH4bWEv6MEHIR+LmZSk6wPIiMjy64hiRw=",30,3.3,99,99,0,1,0,31
"LvO9Qwm92PdOF+fNwGW0kazYSXk/uZ3JOUFzdSKap3o=",30,3.3,99,99,0,1,0,31
"LwFPV7uLcb2VaY73fb9JR2uIXfg9/RQK/+b10dOrkx0=",30,4.3,129,129,0,1,0,31
"LWVecSDtG1A0ElA7cG7vmjij2hoWwUBbtfMDc1i0t0g=",30,6,180,180,0,0,0,30
"lwXJgtb+9y0OuYmUD74QtlNP446CX8Nrmk0HMHGQLCA=",30,4.96666666666667,149,149,0,12,0,687
"Lx82jEUGy1XWR84NXy9h98nJDY8ydFct6lPPTMIe/j8=",30,4.96666666666667,149,149,0,1,0,30
"Lxa2xC1PZMjlNJHn+1J6sIgS54+TP2Gxev9TOHsUwu4=",90,3.33333333333333,300,300,0,0,0,92
"lXCR7E2v/IVB+HpwholgTHJNVa64geB6vHYJoHNspXI=",30,4.96666666666667,149,149,0,2,0,43.5
"LXDx1Pb4rdBvTZ5V6oeEBzg7uoPyL8BynADTbdDjDdU=",30,5,150,150,0,0,0,30
"Ly106D38U2nnkVMOLzPSaxtBlYi1W6BsqLIReeN/NZA=",30,6,180,180,0,2,0,48
"lY2mNELnDZB1Q40wdaJ2NwpP/lQpF4SZq4xdQAaSYkM=",30,4.96666666666667,149,149,0,1,0,30
"Ly8hnY2eEXBYcJd+CABevHYLrOh2wNHsyEJOczordjY=",30,4.96666666666667,149,149,0,2,0,59.5
"LYaIGeR2oBMwTTK90rvyuceLglWD7nNFzVQTftsJ6i0=",30,3.3,99,99,0,1,0,30
"lYbUarCR0JeYRI1GSwiufWPniUJNorec0W7jPalUUY4=",30,3.3,99,99,0,1,0,31
"lYDhCMaHtkzjZ9v6oFg8tcd7jtgmunxjpxnYbN5XFMQ=",30,4.96666666666667,149,149,0,1,0,30
"lYifWtlip4yYtJsKQ9151/wLuhXrcpu+8jXYbNIm32o=",30,4.96666666666667,149,149,0,4,0,117
"lyQgfzgpE1J8cXEXGVhrXmvB7ELcM8nzBSK348YTFBc=",30,3.3,99,99,0,1,0,31
"LyUFnF9xUl1wE0MOzExp8Qmn95GiKMkMYnaZgMfhNfY=",30,4.96666666666667,149,149,0,2,0,57.5
"LyWLQLrVyS8LE02t9vJ3wzBEJYsIAc4NwibqMViHLw0=",30,3.3,99,99,0,1,0,31
"LYY9f9vKqdZwCFtAh3FwpTBK9dF/AVRpJK5SHvpRWnQ=",30,3.3,99,99,0,1,0,31
"lz/93L77wuN8MSJpOfluSKqz31DLriukG1Qhni5TYjY=",30,4.96666666666667,149,149,0,1,0,31
"Lz9HfaFn+TDUNYfYo33XNjc7Fulh1aPsx966PNnls3g=",30,3.3,99,99,0,1,0,30
"LZfCwKzHMssQgCa1xlQs9cgzxHXAHE67wE20T2xtLu4=",30,4.96666666666667,149,149,0,1,1,0
"LzgLLh4tHAt2wWuhS6VumllF+eKAags6pZWJoechPJI=",30,6,180,180,0,1,0,30
"LZMeEhj+118pae3j9UkakNGoT6BrVk+blgLiU6BCw8Y=",30,6,180,180,0,1,0,34
"lzsD3CAQmQ21KrUA5ZY8PeDi23SCEoQKk8j7+G+GrQo=",30,3.3,99,99,0,1,0,31
"lZwCJ/znd7mUQf55IiKbqI7T6Hu9LaKjhA1eGoCnI5o=",30,3.3,99,99,0,1,0,31
"lzx650gIXrsCRsI/u1P9ZsYjHgEWwWswPqutF7d4NJ4=",30,3.3,99,99,0,1,0,31
"M/9xfxSjTDp2P5rbZVrOA9EUO/kh9XKtjeO7CZAIBKo=",30,4.96666666666667,149,149,0,0,0,32
"m+VnE2dbCnMzAeI+eRlGYvIrKUyQpw87bbQeXw3H4DQ=",30,3.3,99,99,0,1,0,31
"m+X8pQ9Ma7Og3W3z6CeagMXO/kupe9e1fuUUEJtdqSw=",30,3.3,99,99,0,1,0,31
"M+Z2th4Y//91DiIYjXviYEJ5vrZUZTi0PD2KEzKH8vA=",30,4.96666666666667,149,149,0,1,0,30
"M0z06h4HcOS1+bYar9akazzHHs5LRplK8Kcz9ap0c5E=",30,3.3,99,99,0,1,0,31
"m1FE7WdxGSkgRiHkzmWyl9l1vxn+41kKouxq13WAskA=",30,4.96666666666667,149,149,0,1,0,31
"m2iHhi4F6S9siF39r6r15rhP8ucEFJdB32E9w2u4X5U=",30,4.96666666666667,149,149,0,1,0,30
"m3uyxmC40enXH9T0ImPRNvlRQccIbaQk72d/C7JshxQ=",30,2.48333333333333,149,74.5,74.5,2,1,15
"M43yPmAXWj+hpS3HPQP72ENYRxg3hECMpWSXq4Iv6cI=",30,3.3,99,99,0,1,0,31
"m47kLZQejWOV3bJMiDnpeVgTaV3GbodXRejjkLl+OPE=",30,4.96666666666667,149,149,0,1,0,30
"m4gTOfTb6mHMmhBeUvGjc+sHM+Hp26UZ0wZ8ZbS1xg8=",30,3.3,99,99,0,1,0,31
"m56CodrY2sxEO/8rr+vBMoCg5krl8DltH/HGYBVds3A=",30,6,180,180,0,0,0,30
"M5didfg5DBosj1lY05yRbCdloKkaAq0MbgOYOWw4P8M=",30,4.96666666666667,149,149,0,1,0,31
"m5go7o9/fCdBOBOUwKs7A2ZsPW0JxlDivR8L8nV4e0w=",30,4.3,129,129,0,1,0,33
"m5t7ppagE9RsHs33tF7DV9Pip2wYZBOcXNe0IY9YeYs=",30,3.3,99,99,0,1,0,31
"M5VIVCjOnAPxH7Y2ipD3KIgOhPUeSV8OAzuyHDTzZlg=",30,4.3,129,129,0,1,0,32
"m6FwPL9YGK8NPIICQuxyrqbv05sX8pgzmeP6xWpd2ZY=",30,4.96666666666667,149,149,0,1,0,32
"M6GR8MXDQyFEXF5RXTbThVOsML+CCMPG324GofithO8=",30,4.96666666666667,149,149,0,1,0,31
"M6qO0fYFqV2Xw24bJ7Nai4swRgQjUwmYV/BVYINTP5Y=",30,3.3,99,99,0,1,0,31
"M6sT33dmKvYWr7Ko0ynOMKcCWGvX6LfW2aVIKVVYPZI=",30,6,180,180,0,1,0,30
"M7+9F1GECudVHsv6otN7WZbNGmhmQWXQqkzW8il8rM4=",30,3.3,99,99,0,1,0,31
"M7ec5jivxHHybuxfHA8P2SDHayXB1cpiOGeXFLoK+kw=",30,3.3,99,99,0,1,0,31
"M7J1VIscIiCv8HUepYd/zflQdM/ohSRqlQItCU8NfM4=",30,4.96666666666667,149,149,0,1,0,30
"m7JwqyMz7GzWefE7K8ul3qHnktFSGoA26AJgu2zwKr8=",30,4.96666666666667,149,149,0,1,0,32
"m7uGJymahMz6V0924KoGVT1PSKEFdZ3l+z4unvRczC8=",30,5.48333333333333,164.5,164.5,0,2,1,17.5
"M7vgrNhKGGEeLRiwIFqoE6aJnbMlxmaftJNHdjhe4BQ=",30,3.3,99,99,0,1,0,31
"M8QmiBwGd+nG0M3JvyyndS8KCvS5pQQ/KIJa4lhMDG4=",30,4.96666666666667,149,149,0,1,0,31
"M9GkNUvzDvAqDsawOQKvcvFv9OOIuszV4cpdBau97P8=",30,3.33333333333333,100,100,0,1,0,31
"m9Q3rAxuvCsjawEyDi9BTViApSGjpjwcTtOBGEr7pIA=",30,4.96666666666667,149,149,0,1,0,30
"mA/mXSuAV7Gx5J0Nb44yU8eV8vyGNo9+tpAaM/e6gmU=",30,4.96666666666667,149,149,0,1,0,30
"MA0iZ8kbzfvRe8yE6a+V9Wq8pDjYyREndXpKP4jciDA=",30,3.3,99,99,0,1,0,31
"MA7c+WnJHfUAvukXTuLGJ2tifHPnj+ktMW9jMFY90r4=",30,4.3,129,129,0,1,0,31
"maAgrl6U0frCedgxXSOqb6VWTDuyIIgeRFRMKNuAb04=",30,4.96666666666667,149,149,0,2,0,58.5
"MadngzvpXI6pYvh4JTNyW/Gts08TuKJKNkWuoHHDY9M=",30,3.3,99,99,0,1,0,31
"MadYEFXhoaeiHJUgg5sELGi0v9iJSEtoIui/ADH7gxM=",30,3.3,99,99,0,1,0,31
"maWSU1wfbGKD8XOAfuCWgkygbe7vEjhUXlTkutsl3i4=",30,3.33333333333333,100,100,0,1,0,31
"mB+1mFOOw9lxkTIH76CcCYr4ZoAaLnd56nKRmBTMbWY=",30,4.96666666666667,149,149,0,1,0,31
"mbhLkwo6/tbjtblrpoGkum4xaSiHNfXYwHCIvVyy280=",30,3.3,99,99,0,1,0,31
"mBIRBulBV9o2YHL6AYUr4fXwjho+60JK2OV0EH3YaUQ=",30,3.3,99,99,0,1,0,32
"MBjz7H2xKASkNR8tZ6mBDl7L33UaBofqALmNGKGASyY=",30,3.3,99,99,0,1,0,31
"mbXpCydhvf04TRQAbtTeMnklzTMe73EG/fpJYqVJ0jQ=",30,4.96666666666667,149,149,0,2,0,52.5
"mbzjZfO1p6L9qHPPuJIar6xuQidezK9MY1A/Y/BhRCs=",30,4.3,129,129,0,1,0,31
"mCg9xE27o2wEXmeAaXXo1p24B1tgrPMW+2RUv3matek=",30,4.96666666666667,149,149,0,1,0,34
"mcqI7fndJ9d2TgJXQNZ/nvjnrri8c4E73vlruDLvLx0=",30,6,180,180,0,1,0,30
"mDjjiD84MW+1lO1+bN3S9yAldVEq/rCqeVDCqhJJGnY=",30,6,180,180,0,1,0,30
"mDxvM6dFQWvwnfwJ4xLBzR3cUU4/YcwMVortOzFntQY=",30,4.96666666666667,149,149,0,1,0,31
"MDZhD7Ul2v8Vyu1Ug6TE8bN9cQItDuPciiGzwYKEUV4=",30,3.3,99,99,0,1,0,31
"MEBbudJlmAElKk0sJAn4sxQhVkE2EaLWGa9RiCXV8Vo=",30,4.96666666666667,149,149,0,1,0,30
"meGS2w6OM6mkLc8NwZngBYC5za9jMfrjpR1umV3XfNs=",30,4.96666666666667,149,149,0,1,0,30
"mEhhb4zY0UX22HSBecZdC6YJTu7Npjy+AAZTUwsu6f0=",30,3.3,99,99,0,1,0,31
"Mf8BjjBkqqCIcntE5SlWFpRnbAcb0/lYGww2WUvTrlk=",30,3.3,99,99,0,1,0,30
"mFk8orC3pcTyy9T0ElV6if6MwPc18if4w3XCbTmgI44=",30,4.96666666666667,149,149,0,0,0,90
"mflAaxV0cMd6kZ6JfGcXbxOI55UPmHFbXyIQqniZEu8=",30,3.3,99,99,0,1,0,31
"MFR1gsi48O8iYOuIj91uDvyAYpHxjVVaLM47kZEbC1U=",30,4.96666666666667,149,149,0,1,0,31
"MFtbwcPoc4ipPfbVfSp60zIrO/Mx4yMYO0dDiFdGUK4=",30,4.3,129,129,0,1,0,31
"MftuJwsYGl4pW2kbBatu3GBRT/EzLLofZpDQpJuYJ8g=",30,4.96666666666667,149,149,0,1,0,31
"mFXCf6aT8PDfZeWXoAIVjgD5r3nizLll9gE43kC+hIs=",30,3.3,99,99,0,1,0,31
"mgQB0BxPEg6m0zzIM9/36SxXG2q9pQtnxIDU64r9aUM=",30,4.96666666666667,149,149,0,1,0,30
"mGvayJuIDXTWd06VF7RmfXVjbWxaeAAEmK9AMGYLd9g=",30,6,180,180,0,0,0,30
"MGwBmtZx/KSpHfbt77oYdJkQZZdZpd1G15SIKPKvZxc=",30,6,180,180,0,1,0,30
"MGZwcjc7q8nIZO9jsCnH4vCIzRxKyaXRbx01OOr8Skk=",180,2.97777777777778,536,536,0,0,0,183
"Mh/ymafZnv2yBhgLmjP/Z9FZUFCq7xLJL3+6rrT/jFk=",30,6,180,180,0,1,0,30
"mHDP2R75XkqUuBjcbMOauNFUbzcttaNEE4Lpq71+A9s=",90,3.31111111111111,298,298,0,0,0,93
"mHfWbuEuhmdEnWvZgztNhkqX6SUOMkdn81dAAi5y5cQ=",30,3.3,99,99,0,1,0,31
"MHwJoJTgrVsBuxjNS11vWkjGs5Md5XKbkOdGbnjYTow=",30,4.96666666666667,149,149,0,1,0,37
"MIBBMRE5Zo/FInglOpreuc4KaqTicWh9sw2N4GNzux0=",30,4.96666666666667,149,149,0,1,0,31
"MIChXUY0Hd3jPfq2qx4eCMjsdAdx5r/vkydjImvGQH8=",30,4.96666666666667,149,149,0,1,0,36
"MIxewzdQkDNv4JV/pxhhqVxPkXA6mnY8elD3WQ92RSo=",30,4.96666666666667,149,149,0,2,0,44.5
"MJ38fIQhcmSVuWpp3jfVurX/71zwozxoaF4eh/JZQr8=",30,3.3,99,99,0,1,0,31
"Mj6jIx9zYNj/sCLuPofyIxQw5vvZokgUmN1gu8ijI7c=",30,3.33333333333333,100,100,0,1,0,31
"mJdFPc39N5QhY0G6hP5lEo3+JZygTEijzRz/8VlBVo4=",30,4.96666666666667,149,149,0,1,0,30
"MJHiilpcbDIbMpY+lqxoiIncLN2lHVP6qQ1F5kpj8uE=",30,3.3,99,99,0,1,0,31
"mJkYwwRFqHRPJ6D/kTxS8k7yqiuIGzA4IsB83vAOI+E=",30,3.3,99,99,0,1,0,31
"MjslH7ODsS0Y07ZakBHfclfIP3XVNYFWX+qFx2U8HkY=",30,3.3,99,99,0,1,0,31
"MJTvve2MdWp1mQjXCkQXoXEZrko7M+ki7tkdtKlIJaI=",30,4.96666666666667,149,149,0,0,0,30
"mJV1HEpy5NVbRvvqoA0fEj7FkUvZ2RFtfcnno+b8Qrs=",30,3.3,99,99,0,1,0,30
"MJWoi5OApHTrYFY/xfngm8QH0Rg8tY1p35URzgsi1wo=",30,6,180,180,0,1,0,30
"MJzuguBmCoznOTnHy4+4MoEBDfZJCht9XV4eQsk+3po=",90,5.3,477,477,0,0,0,90
"MK39k7FjH/PFshAtitoFoiMY24CaVCp1ErOZ8uYD8Po=",30,3.3,99,99,0,1,0,31
"mK4y8FwUN6B895pJYCD4CcXrE22+/5/FrfeNcMBnDa0=",30,6,180,180,0,1,0,30
"MK82xudJL/pwl1X89epZ8YEE1l5zgskkMLqTcRMz/+A=",30,3.3,99,99,0,1,0,31
"MKEHywtoG/T77p7bRlLuvMmNCJQAKaeskar+PlLUs1w=",30,4.96666666666667,149,149,0,0,0,30
"Mkf/uEExw8ZG8pvH4F6YXrMe+ZtRLbIr2w29eetinX0=",30,4.96666666666667,149,149,0,1,0,30
"MkxrJ0NvMhOxX4z0fOdgSZtY2t78AUQUdLhXX0tdf6o=",30,4.96666666666667,149,149,0,1,0,30
"mkYAEEMUv/NWYSrLkOH3eqXvd2U3+6qpvM/3Uar1rTY=",30,6,180,180,0,1,0,30
"mL+EuAx38RlrikgbCHrLskYTjqbqMOsm3Vw7V+nEuVo=",30,4.96666666666667,149,149,0,1,0,31
"mlaUh8Ge0TTdw34qaMkRbSe2A6pJR12ZyOTaD24UFY8=",30,3.3,99,99,0,1,0,31
"MlFnbGqfG/i9ayby+sw1LjX97qPNvofz9TJBjppvi9A=",30,3.3,99,99,0,1,0,31
"MLJujY6jqo5mRNDFgXmqDRMO6FRCIi8UCnPolkVTUa8=",30,4.96666666666667,149,149,0,1,0,31
"mlKMb+Ipe3G7YbX2/HaBDLqndsEQAsKyv9S3k0w2MGY=",30,3.3,99,99,0,1,0,31
"mLpamtxuRFRtbubEvunQDwUeg7gN3v+eXDa+DSptoP4=",30,3.3,99,99,0,1,0,31
"mlPN3jjKAEv2LRZvm1PbK3Kn8kTIXklvu3e7afAJub8=",30,4.96666666666667,149,149,0,1,0,31
"mMJEPU064/jDhegdlAwacpIdvrwGbVh1XWn63ovlDzs=",30,4.96666666666667,149,149,0,1,0,31
"MMzbCGZrKfrdrTnxd2J53JjdzafC1320sRk+636M9eM=",30,4.96666666666667,149,149,0,1,0,31
"MndRqIIUGq9lU7Ud08ab4TSOXzuHLr5bF0IrjK2tJec=",30,3.3,99,99,0,1,0,31
"MnUgd0pf12NzCJeQ8IKZUrfvt+D2VM3OXqeuWWt6EkU=",30,3.3,99,99,0,1,0,31
"MnZyOepkouHhWm7CFdRNji34qR1J5QXe9d3thHY1fIs=",30,3.3,99,99,0,1,0,31
"MOBUJYoMxg7U8sg8UjS20S/cCtsRwx1JVQevkUzwWe8=",195,4.58461538461538,894,894,0,0,0,202
"ModeoInVPkKDOc7rwW7E5xztBmgSej+acwYfClQYtAA=",30,3.3,99,99,0,1,0,31
"MohTFq5rCydKJTHCr72El9lAQOjHqaHkDNG9VqmpR7s=",30,3.3,99,99,0,1,0,31
"mooff4N/H/cHO+L9x9cpZlMDfzR4bg9kWTUl69XImmg=",30,4.96666666666667,149,149,0,1,0,31
"MOpHMyjw4WrBRZvrivFnyADEYRyUAwPhqqINEfKmebk=",30,3.3,99,99,0,2,0,60.5
"moViDh1zhvC6A9XCHi/DYkBaSIcVJC1wdXehipvMg0U=",30,3.3,99,99,0,1,0,30
"moxoa4D5Ew77JI+XUjjb9gN+Sciybt4/R9Ox1I6ofEM=",30,4.96666666666667,149,149,0,0,0,30
"Moz35fHWFrT1RzbjyzhUoEdwFEZ9iqDCJSmazLxl+eI=",30,4.96666666666667,149,149,0,0,0,43.5
"mp0AIjXiTrIs7txPJ4JgO89LMPUcF9qDa5SCHOjYiPs=",30,3.3,99,99,0,1,0,31
"mp5Iin1K134sPGwEd2PudlwhYONWVcgxxuHmr2c6gGY=",30,4.3,129,129,0,5,0,153.2
"MP61VDifVsLgEZwc8/IdWwgcgWnVDZk/yetY6J6CoyM=",30,3.3,99,99,0,1,0,31
"mPaIaZ232KGHZ+e8Au8UC+XxrSEPUdWwCSSwh2Atpb0=",30,4.96666666666667,149,149,0,1,0,31
"Mpeks1dSSQtYElDpNMIorBbGNv2LGFAI6FIUvAXSnEQ=",30,6,180,180,0,0,0,30
"MPhhwViTHlO9iEfbCNfKjxCNn7jYRLpk4K9X4X3as3I=",30,3.3,99,99,0,1,0,31
"MPR9u7EnAVfJnQLd3EoMMUk4oZu2aOVfVHls++o0oHc=",30,3.3,99,99,0,1,0,31
"mPVi+96lSxYRiXJKQokv4hqwuEIVjDx4C4vUqFifdLY=",30,4.96666666666667,149,149,0,2,0,32.5
"mpzO9WGAbZSIEQrbjgfutoNtp5hZ5gFS9/kRFtWNU2I=",30,3.33333333333333,100,100,0,1,0,31
"MQ5B0VUz2G048pwQMQnTIsXi0iH4N/eQaFY8MwpOgcM=",30,3.3,99,99,0,1,0,31
"mQAPPVa9EG7r03YQbb9/s4/IIz+SizL7FpM49kGVVxk=",30,3.3,99,99,0,1,0,31
"MqL+5VcIbTNG8+S9Ay78SAtrFnls+eQsKWfEkbtsr5g=",30,4.3,129,129,0,1,0,31
"MQXlr8f5nT11P1eQTvjAKcaqoaH/iyzdpx/7zSxnb6U=",30,4.96666666666667,149,149,0,1,0,30
"MqZpPFTSDVq6+vFqRax/JXrqy8WgfTIkVY5kTPtUUGc=",30,3.3,99,99,0,1,0,31
"MR+slp7n/O8hPiI1GBsF4HmtlMHSCIBuBTeDQcrWll0=",30,4.3,129,129,0,1,1,0
"MR3Xyy9iDp/K9I1h575hJkXSqYGXtoKSP9eSnwxn3ok=",30,3.3,99,99,0,1,0,31
"mR7zF0oqJ8qwf0G4EHlpuFeauWfqb6ZxYA0rXU15Ij8=",30,4.3,129,129,0,1,0,38
"MR9jNMb5txvBZ/ZP3ywSRWMOwlGiYL4gVvld1qHk6WM=",30,4.96666666666667,149,149,0,0,0,30
"MRbDpQ8E4ZAKbIG9+IH7B40oY7ac1fqhRzf+iqGGHNQ=",30,3.3,99,99,0,1,0,31
"mRIa6zyahzzUZJryIt1FCUDTKyrnuskMBtcg3OZvAoE=",30,4.96666666666667,149,149,0,1,0,31
"mRkO3XeroOa0MRQP+BI9A8Pc2zHlJ6otjGUabpAjD7A=",30,4.96666666666667,149,149,0,1,0,32
"MrnCrFhuCDeaMpy6/JcqgwLUvptu9Q1XVPbreVAiTxs=",30,4.96666666666667,149,149,0,1,0,30
"MRojqdGr2xx8ZqmI8d7BU+tCnuN1SA8CgDoEl2B4mWU=",30,4.96666666666667,149,149,0,1,0,31
"mrtPki6MI6YbiTs64CtgOUwc3xBk/RAtDenjYf0+Bb4=",30,4.96666666666667,149,149,0,0,0,30
"MS75KtQwgoTpdU2C7W7XdQSPgW/ilzk9gDZ8vfNN7w0=",30,3.3,99,99,0,1,0,31
"Ms8Gm0Ik2K2tO676UG4orOPTf3lB3xfLp3YJDRwymEs=",30,4.96666666666667,149,149,0,2,0,53.5
"MSdUdxB0IrcuZgolnqoRQwD3Q1fly5TuHqZRjO1g3B0=",30,4.96666666666667,149,149,0,1,0,30
"msEAJjXHC+Na0zRE9qnAJUs1vXBRi8/K5u4cIP5zly4=",30,4.3,129,129,0,1,0,32
"MshX4v//vtXyt9cpoy9PELy5v3E+wE7fXSL3IIj4MAU=",30,4.96666666666667,149,149,0,1,0,31
"MT2V4nA02OSG4JEHc2Qk6D8zZ28w+bnBlBd+yoQ5Kp4=",30,3.3,99,99,0,1,0,32
"mTedVckpF2EBC6BCvCj+AbJpAz6PFCmxWSvNGuviLC0=",30,3.3,99,99,0,1,0,30
"MtF2deK+jLMAGiGCL1VfUnXt3rYhrKe3e50UJQuKTmU=",30,3.63333333333333,109,109,0,3,1,20.3333333333333
"mTgbcsvO5oaM0amRJnidFhRMIMrzrr9gwcVHCPVVRE4=",30,4.96666666666667,149,149,0,1,0,30
"MThGJvQQyl5MkFL1ZW4v8TBYrKt2etKYxSK4WqVk28k=",30,3.3,99,99,0,1,0,31
"mTItTRDPUzKJ43Ykrh4fbWvhJ8uJTawSu22bUUgkhj0=",30,4.96666666666667,149,149,0,2,0,46.5
"mTUBLvz8z4jrPKs6EghypvK4Dszu6kbB09B8aImA6ks=",30,3.3,99,99,0,1,0,31
"MtyJVoGKzWaGD9S8MYEnSo/fOxeK4TdEcYbHNEzTP0Q=",30,4.96666666666667,149,149,0,1,0,30
"MTzGCuUK8CUVOm2TgMPiG8yT+ulEqXzK60GhwtYf7HI=",30,3.3,99,99,0,1,0,31
"muB9A8XE+5zFGMoGQQ8MDOJRuPNl6XGIaxBX2pbHms0=",30,4.96666666666667,149,149,0,1,0,30
"MUGCi8X47KXCFm2QiB2a1TkoiwG3eu/0U7zC24UeQ74=",30,4.96666666666667,149,149,0,1,0,33
"MUi0XYfG2B6/x/fLO63ghnz0jdVI29Xp0+GuMGOFmiY=",30,4.96666666666667,149,149,0,1,0,30
"muMDxzgmCTcZ2xObrYWi1iY/kEzbByToceNywI5lxrE=",30,3.3,99,99,0,1,0,31
"murFO1TgDJaOp8zo0Ia9C7ez8NsplYoQAQFRlv7W9pU=",30,4.96666666666667,149,149,0,1,0,31
"muYSyMUHdPdumY6xxWp6rjwVdUf2fogs/riDBY1DEQA=",30,3.3,99,99,0,1,0,31
