msno,is_churn
jpqEXGKVCv7XOtncSRVmq/+HPEoe9JnEKAEW4j0Zgo8=,0
emudbB84akxrfdTbP24/hdSq3gxld/JUbziPsp+nzrs=,0
HzKvJiFPZLHLXz5JypnHW5TILXBnKL01APnSukm8RBw=,0
yAqKxNo+kcJ1znJRb3whuzwLayMNyM2soO87ksj2Y5Q=,0
e6JRLtRww99jHJjrOuBjigKsRQQ/Hfz9o1NeXtBEegk=,0
PM+gyFe13H3At7q0Uq6q0e/ie2LzvhMgs8orwX/ZcnQ=,0
6T88ikb+7UqflSvthXVmMX1A1Wkht9RvaDGQ/unvHh0=,0
nwodgfwMejOLv8Hqc5z/AbC38RDJmUIJYS9qvfxnEm4=,0
td9GVQopUQ5WbWdNWaqWDcnXtXIKi3XI+awQfY3CPfY=,0
F4dVD5C/6FgRVP3q5amCoRQYNgoEiEM+fANsBf93j64=,0
iQSIPJo03hC4DiILjJU+Prxuf7teFQAI3Pdpqcajgq8=,0
LGCoZCd/UurFlhMche1gIDA7jlKu7hCh22TlumWGQRo=,0
ONaim32rjdjCWa0uMNh/rANbcdMMk0gXTAWfKhmsOcg=,0
7cau2SaZ0++j8SpH5YQcpdH4gfbSWt/7tnx4at0qJXg=,0
/Ru9En1QXZFiOZbkDEUMRcXI2ovYyk4Rd5W66d7XrvA=,0
wzKThNNcyJpgErggCN8RhyeoVWFIyGZZKu40yjkO268=,0
DuSCSd8Qvgn4ByDT5/5tb2VgywrrkVeXdQL9l3Fyp4M=,0
KDQZQxAyRPIPWJyEfaSJoMC20oKQvqnIHr9lOj7qYPs=,0
o9hw+RFNPgXZ8TeADWerUrmLIntnJiFxu1rpe7xI1mE=,0
dcfUqxwWPv5H/NkYP7D2FJGc2DIeSP7Jc7SQvsOUXMY=,0
pY2NBKUYvlfqEFpMYshVv7JeWqP2F6K80+BgbwACM0Q=,0
sSTVa5DfQgdyb+vJVOFKvSrAFqgIAk2rarHjdgDRNY0=,0
SVbYM5V+tiMMIJxnkD1lyaM1E/nqQpHlLKGv+ZAuP8Y=,0
70sPLlnwywVGl9OooUjT01qUpb2VlO97JoP2r7SM82Y=,0
2RpbAg4URIqHaF0luPScxslcLliWI6zPUYUmeKk1PZI=,0
+MVnJrAKI+e3qhNa4+U4m9C44BzZDkSIGdW4LEkS3Eo=,0
hn6PwYHkh3Zvbo2Pvs4n0vKj+bUakKIiTeUqWG/121Y=,0
pRWERVB9OmezkhzicWpdVCNxFL5NMBRG7WooGyzmWhw=,0
1kITAran9XtFTLfjYzF7hCbzFX0o3vYnHi7IMDJ+75M=,0
pGtu6kzMrNXJSZfUE1fXXvsolG9u6B8CTprX08ddKGY=,0
uZlLhwrHCjjrOP3omAC/XIwtRvsGZviYhPKh8pFWDxk=,0
xSu9PzUShu99/Tfu7TCwuX9kv8Sh+LQ2FbdPXrhs8JU=,0
MPNWxmB7TurCCNb5FCBuw+u7kt/TdTqpifGNRDnd+tY=,0
OpTGfPlwBc+mxiDeghMt3Pw6yT9cCk6gVmyQKp1iP0U=,0
Nex2y+RTpV2Ag7VTigObNtjzdcu19eCNodjy384XSTs=,0
Hnn9a895jYVu9UCoLSBIGKf4OIZLs7qmB2ui8BWGfho=,0
EUi3bgVgHb1457KUrreGIX9TdauVYqJ9nrCfowMAq+M=,0
O0CskClD9RmNLaEUYsyUXmAqyOMS341y65aO4MuY0Vc=,0
jREQA2VXVMS/iWCZzB3yxyY1JGiSp9hrJwigWCJNGvo=,0
dlkAg2/MnqxMDyGkAuS9YxWGjSD8Lmi2qq8QKylI6AA=,0
Iwt5WjL9o59rJu0mw1Q52GJiS+pg8P7a8Frq7N9hfVk=,0
Qd4Uq5wVDYNHqZUceOkUzC91SIE37S5ke+IjEbn8D9Q=,0
gasviJtXIpg2ztz9W5WW4AlPR24p5uOyb4lV8BXa03w=,0
jXpWgbm24FpL2bSytVaq4JdTZlK0vptkCc4lnHnF07M=,0
CGEYccLMPbsgF0Qloi6HMKYCUuJWMZrCzTUZnP4Njf8=,0
BAn6oEhlwsf9VHOnoEjkSoIdRqnVfj6AavUJrx6Elec=,0
lY9mkQmsMxWgesB6CmPgoCiIeDdN4aOjhpRHKIh8cdg=,0
x3IfQnj9nAoGnIpCH3MonKMBJm5Z3GXCnlPhhsA3b04=,0
8gI4LjCgx8QaOHLcR6nzVdapJM4jNdcArUkZRVCmJDg=,0
Nqv3y/pCLnjCVdh+KqDDXOkigAdMDoA8D2SC/0+XfuA=,0
eZ0etByF24lMkrhoTQ7XpW6M4NX8/KuU+xJLsJ7yLSw=,0
OhQVceQeun+UZP9bJRvK7b2X98qKVtSA9Tqk8fL2g6M=,0
ERmFbO/DoPLl1Kft5TDE8WsiT/zZq7tpVkld5GGXnrs=,0
63GW+S0qriru8CMNkyCkSnpVu+xSX5oMzL5Iwf/uMng=,0
pQBTlN1wkYBMlg7U8EjPj3jJLZuxXzhcLvHl25GXd/g=,0
EXxxK9qwQjCKBOtCMKXscLiNTyw8M9uvegcO3ypzBcc=,0
gvuifxfUifxkYOGKKJSUmFkbtVwlFunu9rkxgq+rDi0=,0
7dTex0rudaclveoOfaO3t0WBODffajdN/YmDsAya79o=,0
dM0mRSEp9pp0ZfrUfpn0JYt/JgzuWOSVdSFaITCYmSM=,0
XIrYvp/EUIShDHXZ1VnaGQzR31zHDb+OwtLaKKozWrs=,0
uyciO9oO+Wdr45fYJYuv/8M4H1nmN32BEBtJJpdKvK8=,0
HbUSQEWB+y66lqtK0bqOF32ibjKFdhOl0SZzpKN4b0A=,0
Ml5pndoL3Nctodsm5uBkViVektCLnc1fUKfha/190A4=,0
Zuok+0DLCf0WrAsy7qnm6TmFDn8ZOxd71qjKrNZPaJ4=,0
bp0Cc4YQsmFaVcvU2S8ZqepBK+/exD4JcXEocueqZ2A=,0
nwSeir4RZ9Vh+Yzb7u2sYDa6Umukd6B2+HP5YDwjTQU=,0
PY5U/khxe/8OPgbfiU4Kpb/sjT0CDSxS6vHrsmH7FfU=,0
SYiy/MX14gbL414R3RkDxN/SfzKHqB9wD7r/Ff8mGw8=,0
vEBALVfGEr7hnPii2LmRiANd7SfPmqZQJWpgxL1ao8E=,0
TesMC2iroT3RDPhqfWIRKwCYGQIhIdoW7GHT3G0q8hA=,0
7U71MlELSR5b3lbF+QmKoHja5XS6H5RoVXk5KKlfVMc=,0
U7s+58RrrdGR16qwTQ3g74VPDf/UKqjDRbsfzokx18o=,0
vKEjkX5k88Cq9v1iAPiY7HQxEiwQGPzZBg7O8l8yKTA=,0
PHoCrM4UyvEJtMyyA4wudpIHKQb7K3g0GjML57bJpVw=,0
tLMSTCgs2fDWM0QsHS5fUhTsQ48A9js7mE1uyaYVVJo=,0
y3xxfF/qjyJ/0WZ2P5MbZ7fzVdmNwNobzQf2gQyyJB4=,0
S0CnaDfi1ZSahaG7U4CTFNKXPU0D6ICB5BkL4kyz5Bg=,0
6OHgYWciUKIGfJ8G1JsZ+I4fJGSX2K02R8HWt4lGN/A=,0
1SEw21D30d694NoWnDnla6dWojrjsspA8pS91Wt6iBA=,0
hcqdn11vlmVo9rRQdCSeHgp+zqbedyB2li3sszBLxQs=,0
rKR4iTqD7RR0HiT+wq4lsHBqDHVfmNUq7vtReFDZ2IY=,0
BhABFjFpuQUfdjWp7lGfjQiL8G1QCA0mTJxqq6z1VaA=,0
Y0XLXBEqPhRprkO19yuNurXBqhKz/FliC4wW3Q14hhs=,0
TCWrgiaDgo9l48ArYTEuAuEs1Z2Wz2tlXm6AxZaNydo=,0
0HxsOvYfOnLZ+SjXYKR2yVZp2suLYrOxmNQS65yiVpU=,0
IOUItNMPpgL/VhAhv0yr3Jjo4GrJWas53QOMRPRuAAc=,0
THEnE2BhtM6nJIVJVSjpgE8Gk9YeaRU+F2Hqho2aOsI=,0
KhSJ99nX3ld09nViVNNOHsyNSUFhjXwXH0Y9JnCafuI=,0
+M4vwUX37CCNv5rXA3p+V+U1n4dCaQP2t9Q2/Qk5Gps=,0
5y3c+wtQ25s236xaTJG+c3COF7MOCuXeLztSESdGbsw=,0
EN/pnLY+AmZ7Z/x/AahzmmHZ/Wz2ar1opNYcpSDun+M=,0
lyz6muWz/B2mcl9hpNu5zg5R2BnKV8TJoehKdjUNybM=,0
x0gzYhZZXET4Dcwefp8gRhW4Zk6pkKAGxSD5C+HGi+c=,0
lNXPuJJH1cInGvS6dddlIyxXs6WC3yuwszo3WuD5Fs4=,0
mAVqYZpO/01RPE6YgXBFr6VaxH6TjFqlWJqtkj/NGyM=,0
bspSIZLn3XVpIOHHdw557A2lnx+xLX1i/14xkn+99WA=,0
zfzD3aVbxxIT7Cgcx4RQUMAmzD3XlGsA4s5/S9VrgaU=,0
mAR7U0S5oc6kI17DE3DdxhTVcgUEIOnyK0qBeBu/+pM=,0
2kA+H1D5D+0rgP5N2Fc6PMDAQTOE34zs4IIYk5QNSGo=,0
JsP2b+Jp713DcsICyqHyFxNlb9ZcdNqOpHnH0z0VS/o=,0
KHnqYv+aJny4YsjPzy2v9qJ4LP0Iev7RYJkHNCxitGI=,0
Vw6FiUgssRIE54mg7O2QL/BDQrExvpIbUGXNtdmOL4Y=,0
B8Yu7VOf4lbtZWflIv+itOC95F83Vo6x0oP/jdHWI8w=,0
4FuVHdl/BoFaQmRbr74To4kdTW9kFlDRHz/ic/lTeSU=,0
WxY1jcxVFN9cfILFX/abRJJ9D89hqq2+6RVcbsckHdw=,0
BsziCsxlgZxSEVVo/yOo7JMfagi6aDY095+HwlcNOhY=,0
cHAIghQNnInLJWU6bKOh6266L8rwS0A5K+8K1jTEg+Y=,0
ywGpBBz5qq4hdPIrHsLZmAPwZlV9+itbElhvNjzGI5Q=,0
yvVyMvoy48ifvANi8uWrZ235GA6Vpg7z+70Ca9q7KFg=,0
Nz38L8veCem1IVRUorVe5DGyBZxe3ESiPEjqTuMEbyQ=,0
F3I63GHvDF/XvgTvvZADqGarnyazURTIRCfNj19d0rI=,0
kju2vQ0uL23wHuosEmpVIPKUm6u2pw76Emjo5aihaAo=,0
3KPngQ/6admHkQ9tsnIca4e5rtlQ125PacFna0tpyq8=,0
S5d/NiKKvVZ6nKVP+4ZyhmuUJl9/U/WB/Rohdzo6JwE=,0
3H50Zdk2rb82VK7cbSa7PAKeobl/47VsHnJRl9wjKro=,0
MzXM0hWaqXWTsYchSdC+xUdU3/gxeBy8/O5EiqUb6Js=,0
5Qe65edG4vfroLx1A/pPD1+8Z4l9a7Ys0U+EzJ0bd8w=,0
XrYF3PUngiNz+gOcf53x47kBBf5Y/w7N/rmux94+hz4=,0
551MIOPgHNUV5ehraT+mXN7v+rNibmUKPJ3BK4afsyM=,0
dS9+YJ0eep9aCFkYO5NUMYvlH+jT71KtiAoVlP5Q0/Y=,0
oD29kNhZZ9ns7ozkwjg9ygrCFPIBGevuNzZkZj3cD6U=,0
DxHXsN6z4nxTpcSTOPtyPAvAZxxCHHScQ6xhBNAI9Ic=,0
MZB+iSJdwqOf/e0upJP6g51Gr2wQHyiMKQAi9Ck78VA=,0
r7PTf1M3evbv5X5J6duPrOgWT+AKYl9yDLaU39pJrVU=,0
9bIXxIBZfpV9CFKW6ddcTIP8boG9Hi/jnoArR/FIa88=,0
ZrLxL7khBS5ooXcA+A0/v+hAbD27QWKtf17Xaqq+92k=,0
+yHELWNM4rc7VjnFJGSqlo0QoUA+yTggZs3sW1fb/Ps=,0
EXr75m4U4EUbQeph89JSMQq+BHfZkrjrjOQ4xXGRKqM=,0
EcmBXM/uRfOHEJr54biAOc5liR/KdoCbqecT9OkLhS4=,0
1/wt6ik+5p57QBl66aHTMQ0FexvD+OPjPdLQ9C+yei4=,0
Kau6kbCXGqceBEfHPWJHKz8/AG7Y7s38MPJSnfjrka0=,0
LTGuZf+DbWys0gUym3e6unpQsLD1mYsLh+QGr5otxcE=,0
Wp6oDjBtjBDK+Q6iQtfv3iVWUh33LlsMC4zuJCUTByc=,0
ye8p94FegMgEkL/PiXyWFa3/ToYLC7pskaaeJQcu2Rw=,0
kVgysyFdduPR+00WvNzVlJbpFa35O0ZSt1rNreOhQzQ=,0
Rr0IvUY8XnkwA4cNSj3q85r6F3eHDEz2m5bulhvsX/A=,0
X9JX+PrLrOuAbz/nMDDi2jk51Xm2/QANCAqapLaihaY=,0
y2/kclVyHy+Gd5ZOXBhHMASWV0QUppquJJUT5WrBv2Y=,0
ub8iVzb2n/Oyxolzv6ezVjT8MeB9FnwcN2iCEhdOyN4=,0
lwUnNJAUCaNxyQnCyz41SIC1xJJ6/EGvgU6I7gDwQVA=,0
0JchbwwELfb0DN6r6erO2Es7+ix8fgSrLlMUYxLqjMs=,0
RSOx+xV01/MJs1QLApxSKWRjyzg7jPZ/zXkeoxBbaRM=,0
/jBhO2qeEcePb3mqaw+uBmCEKBQffOcn2fCFMW4erOc=,0
Y7E5xkV7oZlZaMEb1KDntdiLcYzxuKrzcmljS0HtbJw=,0
onIocJrlvDIMeVm40uiwcaHfxEWgv3fzTqyLYc027mk=,0
498wc4PaNLDiBRRQRAmABK6TURyQMuZv2+dEfveIziI=,0
F1zqwZfMj5eIYi/GZZYkiz3I0d5lQe+xEo4kNpX/qqg=,0
Z1BGNHoaom3q55PDuB8cE4yI06aUpV70x+2tChVJgJU=,0
WEJhgWogu5MedhcD190CD9jy6Mktu6xTiqjd9w6oLgg=,0
swFW5cKV2Wl6SFXDUs0NrsZlM+dXLhMGkOs1Q2UEr5U=,0
qMlaTMsbTzH6DHaxF9zOwHxOTtm0ZVJTL4fCVFZefZk=,0
X7sAzGBN/dylxhvRi/iFtlVJ6Ky7uINTLR5RiSzx85c=,0
cS4orrmUZg1X4WFi+PJjw3wzlChhOQNXqS1E7TNDOjM=,0
qOyPWEKX9GAUp5udaL07kLMDunNCX8c8cxzyNv930cs=,0
u3JU6DOakxLKK7ij9E5Rn6kaYN69nJRixpiWM7yZ9XM=,0
ZQRi08NC/SBr6fGbQijui06jASlnDphWI/Jo0FGjvkk=,0
CgPzNBRPes4LROBGbuCAdjxYvo4ryjcs2bkHczb84GE=,0
yoLlMB3hmFMymmZON8knbxmIlbnammqznvHT7UsE+GY=,0
Raexe68qqEV8AiDK5rODGaQU4MnIYOrDXAEvJNlTuvg=,0
ODaCF3rZURR+EL72PmRZvZrCT3B/7AqXVLFn2leyJPk=,0
l6p1THv7jKrASO8Hkf5AgLB8ulEWypPdbgRcv2OPEYI=,0
9OtiiNNdRkx0CtwfCjDoz0Tzqub+0dRGUtmuG3I8pPA=,0
sqrqdXKwCgv51KTbd4EMCGWpI6ebY8UjfqN6s8IniwU=,0
lviV1i75vrh2sO7kEGjr+xcxME1rYhrok6O0srL8H3s=,0
8rOnaSkWigWq6TCd30u7j7XqIRXl7g/7NMh3rkXeyDQ=,0
eU3nfnOHL5zwXM20NJlTST7kXQdJeaqfkCGGwSaVRGg=,0
SieXP0PS7JJ8SzZmR+7KAPym5DmncHzBJ+Qs4h+C9rU=,0
h/3C3bMbx84KI5tRMSJVVrABM8VJZba+2IRmrNH8wfc=,0
u7enj10M/qhnur9o4ruj9x4HBxgxurNYYSZ3kVePVsA=,0
wd9CAfzamZTK4FwS7CauD9+5iKBtC8GbQChu6ivpptY=,0
CXCA1MwTiDlX8/VyD2Tu/tlboxWS1/eqCWfzyyBEzIc=,0
DeGAXyF9+K7uHHAnJfwAyGwNAscTzxecZ+rE8nIPxW0=,0
bGFSawyxjk5dp72WZvvFwMztvaojAk3ZSy5x8MuAYJU=,0
Gh3OWt+81Yym/9GTh/Zn5GFRN405KCvFscOJhlJf6wI=,0
cgsvSDnH3jS8gEUEzsxj/dfAPLx2Suj1WAM1beIWJHo=,0
DWM/YrxexN9wJ4NeDddC+Ve9xD1I1vyODCcwxrNrcIA=,0
br1OdbMljr7JJ0JdnjexaWHEoadsc4+uzVgpG/yfmoc=,0
Kc6sGxT1NOKVW6C9hd9sP9t1dqbTqZ0ai5JZ4hFSSq0=,0
dfH0lgwzb77eFavH0rnex93Kpkoyl0EAju24VwrCX+w=,0
Gz83WPQz8J7s/VHHzxoQfVTLcDxPtuHEPVqValhYetU=,0
9apxifggtfrvTepBbZcsQXBCJah7nXba1pfQFxMwucM=,0
PtiYRZxjJjeqZPeRZNIug/v/LOKLsAnnvAd3dS8GFT0=,0
rUngJmif+MT72uCgIBUPDYQgmfqeDhMjlhZt7hGN4/s=,0
FmzmEYxjUGxGZnufvS+LRwUORQLK01i+6a+kqsRUR2c=,0
ROEnGgnEPvmM61g3VhJqAwOh8A7Fb2/0fZre/TilKwo=,0
Oygz70rgII9upZCcTcETSKX0wqsiDj/NGsbG7v7iGew=,0
Hoye6j11mJMlyP/3aChD7CsyPih9QMgs3Va5Y/NoTYc=,0
mcmiALmkw2mSYWnfydvcjqAWK0rWcKHkqxAS7Prk+kY=,0
uyLCjJk7Y6EBojB3/od6vUOAyY3bcSaObNq+DOt6GUw=,0
JmKICfRStFoiWorYxr6V3dYEIKwRhZ3V6ZoXV+HJyDo=,0
XPR8s8E5nGTX6op0EsrNGm+blGTUIvlln3kigxpKtHk=,0
S0uxSVldki1yDkmPN54xM/tVitw5/U7voyX5VEQ9tcI=,0
wX11L63YckLI4LdG2UMUl/pqE8EKx+mYz65JcEbKg7g=,0
sy3nKTsDCrmiqlbapw0A69Ai/mtqSKQpySq6lekfqoo=,0
G7O8OdsdWM3XtisPOqeJIVF5vN40t9+tJd1WKcqLhqE=,0
0JnBQ0dP8m+jpW1DYcNULooKrUeHqpJGhtFLJffJPcI=,0
24fhC5NYCgYIBG2DMcQ3RPXzzd7YGb3tF0u9+Puj1uo=,0
R7GeLFgQjP0SJ93m7ZraW8bU9Hw52ogGGMOeLeMrs/E=,0
Rp4oi82+nbe11OdgcessevI3e746ZcZTWMerEpyAOgE=,0
D+rt35jmCnYE1anPH6ExXlSC8EgzjjtknIhx8EEUvjI=,0
+ljYARwqV2w0UBBj3qZwYkTmQXjqmk4V1TyB55Xi1BE=,0
IAFsSZhYZo419ZlQ9SWzAbfKxkS4BiYqKKe8zPqlQeM=,0
HR07vgMA0l4o4iGBsNZsNNfhKhfbnlYCj8mqzl7Upwo=,0
FFOxYdkf8Kj/8zkMMQpQV29eYWVo8QKaO+Wt5azZBM0=,0
rLBN2mdjtoE6aIn6PXYjby9iKtxrIMM4giI0RVxAE88=,0
oTCL6Et+Zpcb4gwDpIWgrQebObzn/iXWI1TVW6RizKg=,0
8v4UK0SinpEIX+gF6O55oELg2luWA4JPGwPbLhWkjd4=,0
krefP8xDvMQlqrZkvAEh4I/afV2wgZK4jn0iBZK+Tgc=,0
d4rqWnMl7tUzw3+9zjplVFlwyWZit+Q7qzRaXs+McVs=,0
kNZ44ks7CtKplExWE433hEQ4RVUCf703ZttaVql01FU=,0
B7IAqBSsDU/5fhP1oQq99hVMNIVp0tjGLmMEe7k8QNQ=,0
PP1ndbA0ppWhwThqIvt8N25kxPJQpRN7TrBQCSvGFX8=,0
ZPbs2kEjBjX8nXSEP3kyfd0uqFKh/aMLYVjPGps6XVs=,0
MUdzuOIa24+7dQBH2n3XCbGDyTIfPHSaSfajw3fyaUE=,0
hL+pyIQdgnVsIL76lRP0Gsu7jNCt8/6nuQuSxoaf4PI=,0
sAbpMNiLQwfj0vuFupOOEQ4jDZwGA0CVYhqTHM10sXM=,0
rPD/9Q51w5IQkRWUfSSeh+7dDWBp//3tiSdnTBfxL6o=,0
lbLIp1meyhVsgS8jMjRTluZlDKi8oqKxEpN9k7/pfLM=,0
KD1pBShfYEsG15ps5QPW6W53jqS3AfyB/SlykhrEFY4=,0
dsWwkajWcd7920OWsZ+BYQ8y/VwF1/7iSQ8OtVhk2hM=,0
JbcyhArn8uJKCPxl0xgAzrCSKtdT12T26iymVw/6o3M=,0
kon1pO807C6mVs7yxEYVFymcdh27H71ymm7mSLgEC5k=,0
FtDbO82iT6FarZboLReb0KdC53u33iPc2o3IHlQmDbQ=,0
gNLf5H/V9uKa/pqadDs3e/MtNDTWByRtiutertpfANY=,0
zfYNFSuEgfpcOwlGDvzQtSDk25O8EwshxZ8JH2qqmk0=,0
6Cuo475RxLbkevVNr2zOpqvMZj1dlZX70KgArJFodMA=,0
MldZU5iEihfpQo0nDvJJAXSYYw28z9KvVLK8Qc+UXFE=,0
TNA9KXIowaC8yBIjZ7es6fWN3tg+lYO5isECX7hXoIo=,0
8hZ3tQkFw/ixrxv+FFlN3bXc540QdUxSUtARcsfFce0=,0
Fwii5nKihcHfa4vwD0E58SMyPCKUqcMS7FhKmXWq85g=,0
1uD2Hu2Mz+QL2YSVNX6UUz5Mdjo6JQLyUvmvPJMNDGE=,0
E2b+gXkFq5jBElLNz95XooLLV237B6YzXDGGIHZyQlk=,0
UzSC2DjPEzjHQQ1cp/2+Bwv7RR8CWWuiQI4JgZn0DgE=,0
AD8Li9lJuWwDebDMgnTKN47D4iuXG8tIyOUpwrvvw88=,0
blMuBDr+2IQkl/yjGjzRdjG8H8FG7k5D8bWdwzZxFXo=,0
QYkigC4DDKz6ZxYUlNvfA15sJmoz1ycZECObmeXbrIo=,0
P5MrYZHlLbyjZSWlR470M///+JqPUPhSGOWPuV/cG+c=,0
1oPnrDkHheDVKwlRXnpFqh9VpRDtwdY9JM6bjwffNt4=,0
rhc21mOdOY0eHGA04E++yB2g7/RMWYyz/7VmkIjirBk=,0
g7h5LkEsRJY6gJJnpwYj6xQ7ZMM918xKQtQvm8Zfbj8=,0
1PBai1I4grjFk8MObiD0RzNvDxgfmVTKyvDUA0pD4eg=,0
Sd5b0iZ9uphFke61zp/MdtdJyjUtp796Td/3/4I2r8Y=,0
4ydvSvUGdxMpjokal+7LHCM1noLWC/lDr3ihjUKujmQ=,0
svUIxWEsHjZ7coxmu/42ibZpeNUQMrllUkU88gKj3DI=,0
Pv6dggtmIA49E0dr2nSdX6aEoYIAXOnNcVLDpNMI+q8=,0
Y7v+S4MmY5bOpMqdU5no5DtD/VgtngRUqf1n5NwyzSI=,0
gjFV5cbDcrLGeI8NQ5an/SNTLCtCwFh0Sp/hBs7IVAQ=,0
qSL7XUIWTAg7rjT50mqi8j9Vh//7s+kSvqEHq8Zbq2k=,0
Qo9AkmQRjEjz0GzBhmrP0sDIkBxFlWMRNeMissXm0ls=,0
yM+gtAWOqdTEp9APM96yxJxkuauuWyYDtGwvaBqTfeU=,0
YRZBPHFe199QECzt77zzvJCIJ38JiF5MCCXxZptondY=,0
t57+NqKjidKztfeJYK+PXasnZNFu02sH5qD8J82kvEA=,0
w2GpRGRh9rlsfjF2xVvfesHRD1GPMvkRaauLcbrhUEI=,0
MUZG98Ymxi7siKF6dYxUdBpt1om7v+Rt1QJTQjXoN+c=,0
pqa3OXABivB/esqIilhB1rBxnQnq9VOfnzA8wcHh32I=,0
vfRolkbmruW5P8qBdZHGPO/PXZ6Cp7Hd9fS+/wr216Y=,0
zJZdLodo3AeZsSJNe3CDnIpHYnSTS2a8KAc7SCpdDjw=,0
o0bN6H60l0US+gmyMw2LF0UuRLnTDKsHglFAzP/YnyE=,0
vUkgW1UhaKFEbvdLWvohsrRYG5UOKT1Sqv99BnpxppU=,0
TwBycSYSiIX0exXqmGIGL4y2dvdT6MBFD5+8HrUutcU=,0
uta4reUHwt0dVzqmLTENcKHoBEHEIXPPmhigfoEvpEI=,0
7SLLW0GfnumT5OFqGPIuBDI8YHF8x8wIMW09tIDE2Ko=,0
HT6bfRIREDuf/J+zUqxBpvQo4XFcP+HlOizRqURdi78=,0
D1lYFehzL5Q3MzmZlaiD/NV/pJP3Qvl8oAds+wBfoTY=,0
qoYM0QzQabejOHMjdfRyy/NVL4GHxwfBwV8aRfEA8JM=,0
1i97Ra1mVWTX5Bl/vqwFjB4Kx5B5WvQiCFh02HtYOkE=,0
KDR/cEUgQ5n1+SdW8bRLyGt6igI9TskCJh5tzcCmTPU=,0
DG9mEnhkDcRGm27+eZOHHB7wgBYUyG5nD1SlStu9OK4=,0
A30Ct0bQqvQASKSPGDxuORi9/lIbfABc5UqFjZkPO78=,0
DEjfHn5p/aVufYIrdZx6wuqMyjBRzd+j34k0ne2K74E=,0
WGN2pgn0KNhO2gwt28+yxz9aMidlfmfIrv9NMByFbH0=,0
RHiKdL9kkbSYK0aEe1dgiXhQ2V0uADyiFEeXfZMKfII=,0
z8RbckyGHJyhf/uHC4eii8M3OYrHRnA8u1giiq+DZYU=,0
sqcHlOlyt7ETWAPGBQsGEoKp1PcWODfPFXE+DoZew44=,0
ZUjTrKh6DVnPQcQSCAlhVI+GB24qU1MjXkaQY71dmd8=,0
CjpdoK7iniLNMcnYtSxU5EBAF+oLJ4okVhxYL4SNipw=,0
rvgy0jx8XwSgS5Zt6TfGj8+VlmMPmTv44AM+ZKqjUgk=,0
tIMGqmcqOAENazifi/36vJV8W+spCUNS8IFSGDsCYm8=,0
E2b2ptgDa8BTkQovikUMSgpBzgYdJmbTLZXdwEJ97b4=,0
9WpG+YVmtIYwAEPc1sbekekCejUgjGwtbvFhW6qplso=,0
0aCGWnGl4m2AUQhDGSOqFWtFfnzLrhYYt3LbPjoFv3w=,0
ichW835FKcGJxsf+gLa5AZEch+7+6a2BYY0rNXj/NHM=,0
zo7BE1UF9V7E+Ezw89PU7gRzI0Lus1QknhY/bYxMekY=,0
qQyxkqWErNt6g1tiNVPHAHqvTkCPu5ZXfKv8gWwxzFE=,0
6XAzdBgM6qNC8/YNogovR/uNhB4JiUQ9SHt18s16yBM=,0
d4yKl5zJ6+yqN/lw581ag03gBb604xCx7SYERULcxis=,0
/TEz4bgdpVw4l3nkd04fRCR3lfVUSuPGE0/7uSNUjio=,0
+5EQlWy7UlJtutjWkIb5HBMdKW5NkvZ8UyfIZUn3UKo=,0
H0VaQcKarvAg+YksI6OLzVaaJLZ56i8SLlqF1B/OQOM=,0
0866JC5r/CaVdRWhRQ1X9U+2tEyGIh2z4zfXnY5A4+A=,0
RVBQGPZRPwPlzjXvk5Iz6Gjwg3l24RcQVEjkFsmmXdE=,0
JK10leiawfIyAFvuuxKlY9cC0RRDjBoqp8gKRbHJ62c=,0
oFoqvpZdBZmzdFJwmp2T2BQk1PO9rL9qEOEeMoQbOG4=,0
cqUmNA0Jw0GIFILI9as6ZQTnpDoQXdD/sq/0Pn+LEAw=,0
r3LGkU7wdz3ZiEkeXI2TOBaW4LfaHfnMAEPhsyX2DVc=,0
OYBCgEA8R3TMzk0rmL6KTm1eUtuDrKaSluvpvK2tSaA=,0
X7AyhezAbP7heiv8RfzjLENxE4m/n2LzQ51AAIl1QzA=,0
PhcNNa5jOyS2G1A47KZmB8hDWrtZ5cxRiQk0iJolkMY=,0
PGwWFFd3Apvny3k6vO8Sv6459Goh/1+li71w4gJiHMw=,0
7jgYKdAwND++KQLtea/zewi4NjEFG9jOqEki7x9vBkM=,0
BS5AMYbiIZrY1uF/3DOoQcocBc4eDqUAvP70u0k4bUk=,0
vp8R66RV2YRIUspLpF/kCJSF4EHPQGgKs+2VRFUb8dQ=,0
6D0Rov7Yh13JwGgRBPvRjIxHWrs8yftkG9reHr+5kf4=,0
qF6sC1/9xU6Oo6D37S4IEF3VPHreV5zQvRbXORQT8Ys=,0
T3Ss7nZenpabvH6yD0jwl8zGLi21NHEyHzxXhvzMGgk=,0
RtlmIQin2/YA7C1iUAhoUq4IpPJjbjPZTpzIZ9JQ6gw=,0
igeCgD/1Has58xjlu1km19AVdEmmjuqf6gP8/gglnPs=,0
+QWutbQiWJhkpDGT8mOyIrra+pKYNURcmEn7ObQMDjA=,0
Y6Wmb+yYePFDUzz8Mre6vED8sUCnIeZWcKeU1khVeUo=,0
0M7d2hjDHUsUHZ9MoESrucOLDXrGD6oFq9Q/wBhFAKA=,0
C/2y6z8b5xvYktpCQU4jZAZzBuEZM/eyw2JbxXWWv1I=,0
